PERMNO,date,TICKER,RET,RETX
86452,21/05/2024,XLP,0.005922,0.005922
86452,22/05/2024,XLP,-0.003968,-0.003968
86452,23/05/2024,XLP,-0.011822,-0.011822
86452,24/05/2024,XLP,0.002601,0.002601
86452,28/05/2024,XLP,-0.007782,-0.007782
86452,29/05/2024,XLP,-0.007190,-0.007190
86452,30/05/2024,XLP,0.002633,0.002633
86452,31/05/2024,XLP,0.015627,0.015627
86452,03/06/2024,XLP,-0.000388,-0.000388
86452,04/06/2024,XLP,0.008666,0.008666
86452,05/06/2024,XLP,-0.002180,-0.002180
86452,06/06/2024,XLP,0.003085,0.003085
86452,07/06/2024,XLP,-0.004997,-0.004997
86452,10/06/2024,XLP,-0.000773,-0.000773
86452,11/06/2024,XLP,-0.000515,-0.000515
86452,12/06/2024,XLP,-0.010959,-0.010959
86452,13/06/2024,XLP,0.001304,0.001304
86452,14/06/2024,XLP,0.001823,0.001823
86452,17/06/2024,XLP,0.009487,0.009487
86452,18/06/2024,XLP,0.001287,0.001287
86452,20/06/2024,XLP,-0.002186,-0.002186
86452,21/06/2024,XLP,0.000773,0.000773
86452,24/06/2024,XLP,0.010582,0.003090
86452,25/06/2024,XLP,-0.006418,-0.006418
86452,26/06/2024,XLP,-0.002067,-0.002067
86452,27/06/2024,XLP,-0.004272,-0.004272
86452,28/06/2024,XLP,-0.004420,-0.004420
86452,01/07/2024,XLP,-0.007051,-0.007051
86452,02/07/2024,XLP,0.006970,0.006970
86452,03/07/2024,XLP,-0.001698,-0.001698
86452,05/07/2024,XLP,0.012297,0.012297
86452,08/07/2024,XLP,-0.001551,-0.001551
86452,09/07/2024,XLP,-0.002589,-0.002589
86452,10/07/2024,XLP,0.004412,0.004412
86452,11/07/2024,XLP,-0.003747,-0.003747
86452,12/07/2024,XLP,0.004409,0.004409
86452,15/07/2024,XLP,-0.005810,-0.005810
86452,16/07/2024,XLP,0.009610,0.009610
86452,17/07/2024,XLP,0.012863,0.012863
86452,18/07/2024,XLP,-0.004953,-0.004953
86452,19/07/2024,XLP,-0.003318,-0.003318
86452,22/07/2024,XLP,0.000640,0.000640
86452,23/07/2024,XLP,-0.003583,-0.003583
86452,24/07/2024,XLP,-0.000899,-0.000899
86452,25/07/2024,XLP,-0.001157,-0.001157
86452,26/07/2024,XLP,0.010167,0.010167
86452,29/07/2024,XLP,0.000382,0.000382
86452,30/07/2024,XLP,-0.006750,-0.006750
86452,31/07/2024,XLP,-0.001795,-0.001795
86452,01/08/2024,XLP,0.009249,0.009249
86452,02/08/2024,XLP,0.008782,0.008782
86452,05/08/2024,XLP,-0.019682,-0.019682
86452,06/08/2024,XLP,0.006950,0.006950
86452,07/08/2024,XLP,0.001023,0.001023
86452,08/08/2024,XLP,0.009065,0.009065
86452,09/08/2024,XLP,0.001518,0.001518
86452,12/08/2024,XLP,-0.005054,-0.005054
86452,13/08/2024,XLP,0.004571,0.004571
86452,14/08/2024,XLP,0.004551,0.004551
86452,15/08/2024,XLP,0.010318,0.010318
86452,16/08/2024,XLP,0.002740,0.002740
86452,19/08/2024,XLP,0.003354,0.003354
86452,20/08/2024,XLP,0.004952,0.004952
86452,21/08/2024,XLP,0.006775,0.006775
86452,22/08/2024,XLP,-0.001468,-0.001468
86452,23/08/2024,XLP,0.002818,0.002818
86452,26/08/2024,XLP,0.007087,0.007087
86452,27/08/2024,XLP,0.002427,0.002427
86452,28/08/2024,XLP,-0.004236,-0.004236
86452,29/08/2024,XLP,-0.004984,-0.004984
86452,30/08/2024,XLP,0.007940,0.007940
86452,03/09/2024,XLP,0.007029,0.007029
86452,04/09/2024,XLP,0.004694,0.004694
86452,05/09/2024,XLP,-0.003833,-0.003833
86452,06/09/2024,XLP,-0.002044,-0.002044
86452,09/09/2024,XLP,0.007712,0.007712
86452,10/09/2024,XLP,-0.000239,-0.000239
86452,11/09/2024,XLP,-0.009329,-0.009329
86452,12/09/2024,XLP,0.006157,0.006157
86452,13/09/2024,XLP,0.007079,0.007079
86452,16/09/2024,XLP,0.003932,0.003932
86452,17/09/2024,XLP,-0.009494,-0.009494
86452,18/09/2024,XLP,-0.003834,-0.003834
86452,19/09/2024,XLP,-0.005894,-0.005894
86452,20/09/2024,XLP,0.004840,0.004840
86452,23/09/2024,XLP,0.005767,0.000482
86452,24/09/2024,XLP,-0.002407,-0.002407
86452,25/09/2024,XLP,-0.002533,-0.002533
86452,26/09/2024,XLP,0.002298,0.002298
86452,27/09/2024,XLP,0.001810,0.001810
86452,30/09/2024,XLP,-0.000241,-0.000241
86452,01/10/2024,XLP,-0.003373,-0.003373
86452,02/10/2024,XLP,-0.008462,-0.008462
86452,03/10/2024,XLP,-0.009998,-0.009998
86452,04/10/2024,XLP,0.003325,0.003325
86452,07/10/2024,XLP,-0.009942,-0.009942
86452,08/10/2024,XLP,0.004959,0.004959
86452,09/10/2024,XLP,0.006045,0.006045
86452,10/10/2024,XLP,-0.004414,-0.004414
86452,11/10/2024,XLP,0.005543,0.005543
86452,14/10/2024,XLP,0.004042,0.004042
86452,15/10/2024,XLP,0.006344,0.006344
86452,16/10/2024,XLP,-0.000727,-0.000727
86452,17/10/2024,XLP,-0.004489,-0.004489
86452,18/10/2024,XLP,0.002194,0.002194
86452,21/10/2024,XLP,-0.008390,-0.008390
86452,22/10/2024,XLP,0.005641,0.005641
86452,23/10/2024,XLP,-0.001951,-0.001951
86452,24/10/2024,XLP,-0.001344,-0.001344
86452,25/10/2024,XLP,-0.008319,-0.008319
86452,28/10/2024,XLP,0.001851,0.001851
86452,29/10/2024,XLP,-0.009851,-0.009851
86452,30/10/2024,XLP,-0.001617,-0.001617
86452,31/10/2024,XLP,-0.001993,-0.001993
86452,01/11/2024,XLP,0.000374,0.000374
86452,04/11/2024,XLP,0.002745,0.002745
86452,05/11/2024,XLP,0.006346,0.006346
86452,06/11/2024,XLP,-0.016320,-0.016320
86452,07/11/2024,XLP,0.003645,0.003645
86452,08/11/2024,XLP,0.012148,0.012148
86452,11/11/2024,XLP,-0.003464,-0.003464
86452,12/11/2024,XLP,0.001117,0.001117
86452,13/11/2024,XLP,0.002977,0.002977
86452,14/11/2024,XLP,-0.002473,-0.002473
86452,15/11/2024,XLP,-0.008801,-0.008801
86452,18/11/2024,XLP,0.007003,0.007003
86452,19/11/2024,XLP,0.001366,0.001366
86452,20/11/2024,XLP,-0.005085,-0.005085
86452,21/11/2024,XLP,0.010845,0.010845
86452,22/11/2024,XLP,0.009249,0.009249
86452,25/11/2024,XLP,0.005499,0.005499
86452,26/11/2024,XLP,0.004132,0.004132
86452,27/11/2024,XLP,0.002057,0.002057
86452,29/11/2024,XLP,0.005072,0.005072
86452,02/12/2024,XLP,-0.001202,-0.001202
86452,03/12/2024,XLP,-0.005173,-0.005173
86452,04/12/2024,XLP,-0.002782,-0.002782
86452,05/12/2024,XLP,0.004002,0.004002
86452,06/12/2024,XLP,-0.004952,-0.004952
86452,09/12/2024,XLP,-0.001578,-0.001578
86452,10/12/2024,XLP,0.004742,0.004742
86452,11/12/2024,XLP,-0.007623,-0.007623
86452,12/12/2024,XLP,0.002926,0.002926
86452,13/12/2024,XLP,-0.002553,-0.002553
86452,16/12/2024,XLP,-0.005241,-0.005241
86452,17/12/2024,XLP,-0.001715,-0.001715
86452,18/12/2024,XLP,-0.015220,-0.015220
86452,19/12/2024,XLP,-0.007105,-0.007105
86452,20/12/2024,XLP,0.003515,0.003515
86452,23/12/2024,XLP,-0.005224,-0.012760
86452,24/12/2024,XLP,0.006589,0.006589
86452,26/12/2024,XLP,0.003147,0.003147
86452,27/12/2024,XLP,-0.004894,-0.004894
86452,30/12/2024,XLP,-0.011728,-0.011728
86452,31/12/2024,XLP,0.003062,0.003062
86453,02/01/2019,XLY,0.007575,0.007575
86453,03/01/2019,XLY,-0.021652,-0.021652
86453,04/01/2019,XLY,0.033094,0.033094
86453,07/01/2019,XLY,0.022612,0.022612
86453,08/01/2019,XLY,0.011056,0.011056
86453,09/01/2019,XLY,0.005084,0.005084
86453,10/01/2019,XLY,-0.002863,-0.002863
86453,11/01/2019,XLY,0.000957,0.000957
86453,14/01/2019,XLY,-0.006120,-0.006120
86453,15/01/2019,XLY,0.009044,0.009044
86453,16/01/2019,XLY,-0.002288,-0.002288
86453,17/01/2019,XLY,0.006785,0.006785
86453,18/01/2019,XLY,0.013859,0.013859
86453,22/01/2019,XLY,-0.014980,-0.014980
86453,23/01/2019,XLY,0.001996,0.001996
86453,24/01/2019,XLY,0.004174,0.004174
86453,25/01/2019,XLY,0.011052,0.011052
86453,28/01/2019,XLY,-0.005793,-0.005793
86453,29/01/2019,XLY,-0.006484,-0.006484
86453,30/01/2019,XLY,0.019675,0.019675
86453,31/01/2019,XLY,0.009091,0.009091
86453,01/02/2019,XLY,-0.014617,-0.014617
86453,04/02/2019,XLY,0.006530,0.006530
86453,05/02/2019,XLY,0.009361,0.009361
86453,06/02/2019,XLY,-0.004132,-0.004132
86453,07/02/2019,XLY,-0.008207,-0.008207
86453,08/02/2019,XLY,-0.003998,-0.003998
86453,11/02/2019,XLY,0.001774,0.001774
86453,12/02/2019,XLY,0.015375,0.015375
86453,13/02/2019,XLY,0.006791,0.006791
86453,14/02/2019,XLY,-0.003646,-0.003646
86453,15/02/2019,XLY,0.006861,0.006861
86453,19/02/2019,XLY,0.004089,0.004089
86453,20/02/2019,XLY,0.001991,0.001991
86453,21/02/2019,XLY,-0.001987,-0.001987
86453,22/02/2019,XLY,0.005429,0.005429
86453,25/02/2019,XLY,-0.003330,-0.003330
86453,26/02/2019,XLY,0.001355,0.001355
86453,27/02/2019,XLY,-0.000721,-0.000721
86453,28/02/2019,XLY,-0.005415,-0.005415
86453,01/03/2019,XLY,0.008075,0.008075
86453,04/03/2019,XLY,-0.003150,-0.003150
86453,05/03/2019,XLY,0.002528,0.002528
86453,06/03/2019,XLY,-0.004683,-0.004683
86453,07/03/2019,XLY,-0.012126,-0.012126
86453,08/03/2019,XLY,-0.006962,-0.006962
86453,11/03/2019,XLY,0.013744,0.013744
86453,12/03/2019,XLY,0.002821,0.002821
86453,13/03/2019,XLY,0.003539,0.003539
86453,14/03/2019,XLY,-0.002984,-0.002984
86453,15/03/2019,XLY,0.006397,0.002993
86453,18/03/2019,XLY,0.009674,0.009674
86453,19/03/2019,XLY,0.005015,0.005015
86453,20/03/2019,XLY,0.001426,0.001426
86453,21/03/2019,XLY,0.013702,0.013702
86453,22/03/2019,XLY,-0.019837,-0.019837
86453,25/03/2019,XLY,0.005910,0.005910
86453,26/03/2019,XLY,0.004273,0.004273
86453,27/03/2019,XLY,-0.002039,-0.002039
86453,28/03/2019,XLY,0.006040,0.006040
86453,29/03/2019,XLY,0.005209,0.005209
86453,01/04/2019,XLY,0.010979,0.010979
